#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV39;Ross;Ross;Ross;;Ross;;;;;;;;;x
PROV40;Moray;Moray;Moray;;Moray;;;;;;;;;x
PROV41;Buchan;Buchan;Buchan;;Buchan;;;;;;;;;x
PROV42;Strathearn;Strathearn;Strathearn;;Strathearn;;;;;;;;;x
PROV43;Gowrie;Gowrie;Gowrie;;Gowrie;;;;;;;;;x
PROV44;Atholl;Atholl;Atholl;;Atholl;;;;;;;;;x
PROV45;Argyll;Argyll;Argyll;;Argyll;;;;;;;;;x
PROV46;Fife;Fife;Fife;;Fife;;;;;;;;;x
PROV47;Clydesdale;Clydesdale;Clydesdale;;Clydesdale;;;;;;;;;x
PROV48;Lothian;Lothian;Lothian;;Lothian;;;;;;;;;x
PROV49;Carrick;Carrick;Carrick;;Carrick;;;;;;;;;x
PROV50;Galloway;Galloway;Galloway;;Galloway;;;;;;;;;x
PROV51;Dunbar;Dunbar;Dunbar;;Dunbar;;;;;;;;;x
PROV52;Northumberland;Northumberland;Northumberland;;Northumberland;;;;;;;;;x
PROV53;Cumberland;Cumberland;Cumberland;;Cumberland;;;;;;;;;x
PROV54;Isle of Man;Île de Man;Isle of Man;;Isla de Man;;;;;;;;;x
PROV55;Westmorland;Westmorland;Westmorland;;Westmorland;;;;;;;;;x
PROV56;Durham;Durham;Durham;;Durham;;;;;;;;;x
PROV57;York;York;York;;York;;;;;;;;;x
PROV58;Lancaster;Lancaster;Lancaster;;Lancaster;;;;;;;;;x
PROV59;Chester;Chester;Chester;;Chester;;;;;;;;;x
PROV60;Perfeddwlad;Perfeddwlad;Perfeddwlad;;Perfeddwlad;;;;;;;;;x
PROV61;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
PROV62;Leicester;Leicester;Leicester;;Leicester;;;;;;;;;x
PROV63;Derby;Derby;Derby;;Derby;;;;;;;;;x
PROV64;Gwynedd;Gwynedd;Gwynedd;;Gwynedd;;;;;;;;;x
PROV65;Powys;Powys;Powys;;Powys;;;;;;;;;x
PROV66;Shrewsbury;Shrewsbury;Shrewsbury;;Shrewsbury;;;;;;;;;x
PROV67;Warwick;Warwick;Warwick;;Warwick;;;;;;;;;x
PROV68;Northampton;Northampton;Northampton;;Northampton;;;;;;;;;x
PROV69;Bedford;Bedford;Bedford;;Bedford;;;;;;;;;x
PROV70;Norfolk;Norfolk;Norfolk;;Norfolk;;;;;;;;;x
PROV71;Suffolk;Suffolk;Suffolk;;Suffolk;;;;;;;;;x
PROV72;Essex;Essex;Essex;;Essex;;;;;;;;;x
PROV73;Kent;Kent;Kent;;Kent;;;;;;;;;x
PROV74;Guines;Guines;Guines;;Güines;;;;;;;;;x
PROV75;Boulogne;Boulogne;Boulogne;;Boloña;;;;;;;;;x
PROV76;Yperen;Yperen;Ypern;;Yperen;;;;;;;;;x
PROV77;Artois;Artois;Artois;;Artois;;;;;;;;;x
PROV78;Brugge;Bruges;Brugge;;Brugge;;;;;;;;;x
PROV79;Zeeland;Zeeland;Zeeland;;Zeeland;;;;;;;;;x
PROV80;Holland;Hollande;Holland;;Holanda;;;;;;;;;x
PROV81;Westfriesland;Westfriesland;Westfriesland;;Westfriesland;;;;;;;;;x
PROV82;Sticht;Sticht;Sticht;;Sticht;;;;;;;;;x
PROV83;Gelre;Gelre;Gelre;;Gelre;;;;;;;;;x
PROV84;Friesland;Friesland;Friesland;;Friesland;;;;;;;;;x
PROV85;Ostfriesland;Ostfriesland;Ostfriesland;;Ostfriesland;;;;;;;;;x
PROV86;Oldenburg;Oldenbourg;Oldenburg;;Oldemburgo;;;;;;;;;x
PROV87;Osnabrück;Osnabrück;Osnabrück;;Osnabrück;;;;;;;;;x
PROV88;Münster;Münster;Münster;;Münster;;;;;;;;;x
PROV89;Kleve;Clèves;Kleve;;Cléveris;;;;;;;;;x
PROV90;Jülich;Juliers;Jülich;;Jülich;;;;;;;;;x
PROV91;Loon;Loon;Loon;;Loon;;;;;;;;;x
PROV92;Breda;Bréda;Breda;;Breda;;;;;;;;;x
PROV93;Gent;Gand;Gent;;Gante;;;;;;;;;x
PROV94;Hainaut;Hainaut;Hainaut;;Henao;;;;;;;;;x
PROV95;Amiens;Amiens;Amiens;;Amiens;;;;;;;;;x
PROV96;Eu;Eu;Eu;;Eu;;;;;;;;;x
PROV97;Rouen;Rouen;Rouen;;Ruán;;;;;;;;;x
PROV98;Vexin;Vexin;Vexin;;Vexin;;;;;;;;;x
PROV99;Évreux;Évreux;Évreux;;Évreux;;;;;;;;;x
PROV100;Mortain;Mortain;Mortain;;Mortain;;;;;;;;;x
PROV101;Rennes;Rennes;Rennes;;Rennes;;;;;;;;;x
PROV102;Penthievre;Penthièvre;Penthievre;;Penthievre;;;;;;;;;x
PROV103;Léon;Léon;Léon;;Léon;;;;;;;;;x
PROV104;Cornouaille;Cornouaille;Cornouaille;;Cornualles;;;;;;;;;x
PROV105;Vannes;Vannes;Vannes;;Vannes;;;;;;;;;x
PROV106;Nantes;Nantes;Nantes;;Nantes;;;;;;;;;x
PROV107;Anjou;Anjou;Anjou;;Anjou;;;;;;;;;x
PROV108;Maine;Maine;Maine;;Maine;;;;;;;;;x
PROV109;Vendôme;Vendôme;Vendôme;;Vendôme;;;;;;;;;x
PROV110;Blois;Blois;Blois;;Blois;;;;;;;;;x
PROV111;Chartres;Chartres;Chartres;;Chartres;;;;;;;;;x
PROV112;Paris;Paris;Paris;;París;;;;;;;;;x
PROV113;Vermandois;Vermandois;Vermandois;;Vermandois;;;;;;;;;x
PROV114;Reims;Reims;Reims;;Reims;;;;;;;;;x
PROV115;Luxembourg;Luxembourg;Luxembourg;;Luxemburgo;;;;;;;;;x
PROV116;Liege;Liège;Lüttich;;Lieja;;;;;;;;;x
PROV117;Brabant;Brabant;Brabant;;Brabante;;;;;;;;;x
PROV118;Trier;Trèves;Trier;;Tréveris;;;;;;;;;x
PROV119;Köln;Cologne;Köln;;Colonia;;;;;;;;;x
PROV120;Göttingen;Göttingen;Göttingen;;Göttingen;;;;;;;;;x
PROV121;Nassau;Nassau;Nassau;;Nasáu;;;;;;;;;x
PROV122;Leiningen;Leiningen;Leiningen;;Leiningen;;;;;;;;;x
PROV123;Mainz;Mayence;Mainz;;Maguncia;;;;;;;;;x
PROV124;Pfalz;Pfalz;Pfalz;;Renania-Palatinado;;;;;;;;;x
PROV125;Baden;Baden;Baden;;Baden;;;;;;;;;x
PROV126;Nordgau;Nordgau;Nordgau;;Nordgau;;;;;;;;;x
PROV127;Lorraine;Lorraine;Lorraine;;Lorena;;;;;;;;;x
PROV128;Metz;Metz;Metz;;Metz;;;;;;;;;x
PROV129;Verdun;Verdun;Verdun;;Verdún;;;;;;;;;x
PROV130;Troyes;Troyes;Troyes;;Troyes;;;;;;;;;x
PROV131;Sens;Sens;Sens;;Sens;;;;;;;;;x
PROV132;Auxerre;Auxerre;Auxerre;;Auxerre;;;;;;;;;x
PROV133;Saintois;Saintois;Saintois;;Saintois;;;;;;;;;x
PROV134;Sundgau;Sundgau;Sundgau;;Sundgau;;;;;;;;;x
PROV135;Bourgogne;Bourgogne;Bourgogne;;Bourgogne;;;;;;;;;x
PROV136;Dijon;Dijon;Dijon;;Dijon;;;;;;;;;x
PROV137;Nevers;Nevers;Nevers;;Nevers;;;;;;;;;x
PROV138;Orléans;Orléans;Orléans;;Orléans;;;;;;;;;x
PROV139;Bourges;Bourges;Bourges;;Bourges;;;;;;;;;x
PROV140;Tours;Tours;Tours;;Tours;;;;;;;;;x
PROV141;Poitiers;Poitiers;Poitiers;;Poitiers;;;;;;;;;x
PROV142;Thouars;Thouars;Thouars;;Thouars;;;;;;;;;x
PROV143;Saintonge;Saintonge;Saintonge;;Saintonge;;;;;;;;;x
PROV144;Lusignan;Lusignan;Lusignan;;Lusignan;;;;;;;;;x
PROV145;La Marche;La Marche;La Marche;;La Marche;;;;;;;;;x
PROV146;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;;;x
PROV147;Limousin;Limousin;Limousin;;Lemosín;;;;;;;;;x
PROV148;Angoulême;Angoulême;Angoulême;;Angulema;;;;;;;;;x
PROV149;Bordeaux;Bordeaux;Bordeaux;;Burdeos;;;;;;;;;x
PROV150;Marsan;Marsan;Marsan;;Marsan;;;;;;;;;x
PROV151;Dax;Dax;Dax;;Dax;;;;;;;;;x
PROV152;Navarra;Navarre;Navarra;;Navarra;;;;;;;;;x
PROV153;Viscaya;Biscaye;Viscaya;;Vizcaya;;;;;;;;;x
PROV154;Asturias de Santillana;Asturias de Santillana;Asturias de Santillana;;Asturias de Santillana;;;;;;;;;x
PROV155;Asturias de Oviedo;Asturias de Oviedo;Asturias de Oviedo;;Asturias de Oviedo;;;;;;;;;x
PROV156;Coruña;La Corogne;Coruña;;La Coruña;;;;;;;;;x
PROV157;Santiago;Santiago;Santiago;;Santiago;;;;;;;;;x
PROV158;Porto;Porto;Porto;;Oporto;;;;;;;;;x
PROV159;Coimbra;Coïmbre;Coimbra;;Coimbra;;;;;;;;;x
PROV160;Lisboa;Lisbonne;Lisboa;;Lisboa;;;;;;;;;x
PROV161;Alcácer do Sal;Alcácer do Sal;Alcácer do Sal;;Alcácer do Sal;;;;;;;;;x
PROV162;Silves;Silves;Silves;;Silves;;;;;;;;;x
PROV163;Faro;Faro;Faro;;Faro;;;;;;;;;x
PROV164;Niebla;Niebla;Niebla;;Niebla;;;;;;;;;x
PROV165;Cadiz;Cadix;Cadiz;;Cádiz;;;;;;;;;x
PROV166;Algeciras;Algésiras;Algeciras;;Algeciras;;;;;;;;;x
PROV167;Malaga;Malaga;Malaga;;Málaga;;;;;;;;;x
PROV168;Almeria;Almérie;Almeria;;Almería;;;;;;;;;x
PROV169;Murcia;Murcie;Murcia;;Murcia;;;;;;;;;x
PROV170;Denia;Dénia;Denia;;Denia;;;;;;;;;x
PROV171;Valencia;Valence;Valencia;;Valencia;;;;;;;;;x
PROV172;Castellon;Castellon;Castellon;;Castellón;;;;;;;;;x
PROV173;Tarragona;Tarragone;Tarragona;;Tarragona;;;;;;;;;x
PROV174;Albarracin;Albarracin;Albarracin;;Albarracín;;;;;;;;;x
PROV175;Calatayud;Calatayud;Calatayud;;Calatayud;;;;;;;;;x
PROV176;Molina;Molina;Molina;;Molina;;;;;;;;;x
PROV177;Cuenca;Cuenca;Cuenca;;Cuenca;;;;;;;;;x
PROV178;La Mancha;La Manche;La Mancha;;La Mancha;;;;;;;;;x
PROV179;Almansa;Almansa;Almansa;;Almansa;;;;;;;;;x
PROV180;Granada;Grenade;Granada;;Granada;;;;;;;;;x
PROV181;Cordoba;Cordoue;Cordoba;;Córdoba;;;;;;;;;x
PROV182;Sevilla;Séville;Sevilla;;Sevilla;;;;;;;;;x
PROV183;Aracena;Aracena;Aracena;;Aracena;;;;;;;;;x
PROV184;Badajoz;Badajoz;Badajoz;;Badajoz;;;;;;;;;x
PROV185;Mértola;Mértola;Mértola;;Mértola;;;;;;;;;x
PROV186;Évora;Évora;Évora;;Évora;;;;;;;;;x
PROV187;Castelo Branco;Castelo Branco;Castelo Branco;;Castelo Branco;;;;;;;;;x
PROV188;Bragança;Bragance;Bragança;;Braganza;;;;;;;;;x
PROV189;Astorga;Astorga;Astorga;;Astorga;;;;;;;;;x
PROV190;Leon;Leon;Leon;;León;;;;;;;;;x
PROV191;Zamora;Zamora;Zamora;;Zamora;;;;;;;;;x
PROV192;Salamanca;Salamanque;Salamanca;;Salamanca;;;;;;;;;x
PROV193;Alcantara;Alcantara;Alcantara;;Alcántara;;;;;;;;;x
PROV194;Plasencia;Plasence;Plasencia;;Plasencia;;;;;;;;;x
PROV195;Caceres;Caceres;Caceres;;Cáceres;;;;;;;;;x
PROV196;Calatrava;Calatrava;Calatrava;;Calatrava;;;;;;;;;x
PROV197;Toledo;Tolède;Toledo;;Toledo;;;;;;;;;x
PROV198;Valladolid;Valladolid;Valladolid;;Valladolid;;;;;;;;;x
PROV199;Burgos;Burgos;Burgos;;Burgos;;;;;;;;;x
PROV200;Soria;Soria;Soria;;Soria;;;;;;;;;x
PROV201;Nájera;Nájera;Nájera;;Nájera;;;;;;;;;x
PROV202;Zaragoza;Saragosse;Saragossa;;Zaragoza;;;;;;;;;x
PROV203;Lleida;Lerida;Lleida;;Lérida;;;;;;;;;x
PROV204;Barcelona;Barcelone;Barcelona;;Barcelona;;;;;;;;;x
PROV205;Empuries;Empuries;Empuries;;Empúries;;;;;;;;;x
PROV206;Urgell;Urgell;Urgell;;Urgel;;;;;;;;;x
PROV207;Alto Aragón;Alto Aragón;Alto Aragón;;Alto Aragón;;;;;;;;;x
PROV208;Béarn;Béarn;Béarn;;Bearne;;;;;;;;;x
PROV209;Armagnac;Armagnac;Armagnac;;Armagnac;;;;;;;;;x
PROV210;Foix;Foix;Foix;;Foix;;;;;;;;;x
PROV211;Rosello;Rosello;Rosello;;Rosello;;;;;;;;;x
PROV212;Narbonne;Narbonne;Narbonne;;Narbona;;;;;;;;;x
PROV213;Carcassonne;Carcassonne;Carcassonne;;Carcasona;;;;;;;;;x
PROV214;Toulouse;Toulouse;Toulouse;;Toulouse;;;;;;;;;x
PROV215;Agen;Agen;Agen;;Agen;;;;;;;;;x
PROV216;Périgord;Périgord;Périgord;;Périgord;;;;;;;;;x
PROV217;Auvergne;Auvergne;Auvergne;;Auvernia;;;;;;;;;x
PROV218;Rouergue;Rouergue;Rouergue;;Rouergue;;;;;;;;;x
PROV219;Gévaudan;Gévaudan;Gévaudan;;Gévaudan;;;;;;;;;x
PROV220;Melgueil;Melgueil;Melgueil;;Melgueil;;;;;;;;;x
PROV221;Provence;Provence;Provence;;Provenza;;;;;;;;;x
PROV222;Venaissin;Venaissin;Venaissin;;Venaissin;;;;;;;;;x
PROV223;Vivarais;Vivarais;Vivarais;;Vivarais;;;;;;;;;x
PROV224;Forez;Forez;Forez;;Forez;;;;;;;;;x
PROV225;Mâcon;Mâcon;Mâcon;;Mâcon;;;;;;;;;x
PROV226;Charolais;Charolais;Charolais;;Charolais;;;;;;;;;x
PROV227;Lyon;Lyon;Lyon;;Lyon;;;;;;;;;x
PROV228;Vienne;Vienne;Vienne;;Viena;;;;;;;;;x
PROV229;Forcalquier;Forcalquier;Forcalquier;;Forcalquier;;;;;;;;;x
PROV230;Nice;Nice;Nice;;Niza;;;;;;;;;x
PROV231;Saluzzo;Saluzzo;Saluzzo;;Saluzzo;;;;;;;;;x
PROV232;Monferrato;Montferrat;Monferrato;;Monferrato;;;;;;;;;x
PROV233;Genoa;Gènes;Genua;;Génova;;;;;;;;;x
PROV234;Pavia;Pavie;Pavia;;Pavia;;;;;;;;;x
PROV235;Lombardia;Lombardie;Lombardei;;Lombardía;;;;;;;;;x
PROV236;Piemonte;Piemont;Piemont;;Piemonte;;;;;;;;;x
PROV237;Savoie;Savoie;Savoyen;;Saboya;;;;;;;;;x
PROV238;Valais;Valais;Valais;;Valais;;;;;;;;;x
PROV239;Genève;Genève;Genf;;Ginebra;;;;;;;;;x
PROV240;Chalons;Châlons;Chalons;;Chalons;;;;;;;;;x
PROV241;Neuchatel;Neuchâtel;Neuchatel;;Neuchatel;;;;;;;;;x
PROV242;Aargau;Argovie;Aargau;;Aargau;;;;;;;;;x
PROV243;Orvieto;Orvieto;Orvieto;;Orvieto;;;;;;;;;x
PROV244;Bern;Bern;Bern;;Berna;;;;;;;;;x
PROV245;Schwyz;Schwyz;Schwyz;;Schwyz;;;;;;;;;x
PROV246;Grisons;Grisons;Grisons;;Grisons;;;;;;;;;x
PROV247;Chur;Coire;Chur;;Coira;;;;;;;;;x
PROV248;St. Gallen;St. Gallen;St. Gallen;;San Galo;;;;;;;;;x
PROV249;Schwaben;Schwaben;Schwaben;;Schwaben;;;;;;;;;x
PROV250;Breisgau;Brisgau;Breisgau;;Friburgo de Brisgovia;;;;;;;;;x
PROV251;Fürstenberg;Fürstenberg;Fürstenberg;;Fürstenberg;;;;;;;;;x
PROV252;Ulm;Ulm;Ulm;;Ulm;;;;;;;;;x
PROV253;Württemberg;Wurtemberg;Württemberg;;Württemberg;;;;;;;;;x
PROV254;Würzburg;Wurtzbourg;Würzburg;;Würzburg;;;;;;;;;x
PROV255;Thüringen;Thuringe;Thüringen;;Thüringen;;;;;;;;;x
PROV256;Weimar;Weimar;Weimar;;Weimar;;;;;;;;;x
PROV257;Braunschweig;Brunswick;Braunschweig;;Brunswick;;;;;;;;;x
PROV258;Lüneburg;Lunebourg;Lüneburg;;Luneburgo;;;;;;;;;x
PROV259;Celle;Celle;Celle;;Celle;;;;;;;;;x
#PROV260;Mecklemburg;Mecklembourg;Mecklenburg;;Mecklemburgo;;;;;;;;;x
PROV261;Hamburg;Hambourg;Hamburg;;Hamburgo;;;;;;;;;x
PROV262;Lübeck;Lübeck;Lübeck;;Lubeca;;;;;;;;;x
PROV263;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
PROV264;Slesvig;Schleswig;Schleswig;;Slesvig;;;;;;;;;x
PROV265;Fyn;Fionie;Fyn;;Fionia;;;;;;;;;x
PROV266;Sjælland;Sjælland;Sjælland;;Selandia;;;;;;;;;x
PROV267;Jylland;Jylland;Jylland;;Jylland;;;;;;;;;x
PROV268;Agder;Agder;Agder;;Agder;;;;;;;;;x
PROV269;Rogaland;Rogaland;Rogaland;;Rogaland;;;;;;;;;x
PROV270;Telemark;Telemark;Telemark;;Telemark;;;;;;;;;x
PROV271;Vestfold;Vestfold;Vestfold;;Vestfold;;;;;;;;;x
PROV272;Akershus;Akershus;Akershus;;Akershus;;;;;;;;;x
PROV273;Oppland;Oppland;Oppland;;Oppland;;;;;;;;;x
PROV274;Bergenshus;Bergenshus;Bergenshus;;Bergenshus;;;;;;;;;x
PROV275;Trøndelag;Trøndelag;Trøndelag;;Trøndelag;;;;;;;;;x
PROV276;Hedmark;Hedmark;Hedmark;;Hedmark;;;;;;;;;x
PROV277;Naumadal;Naumadal;Naumadal;;Naumadal;;;;;;;;;x
PROV278;Hålogaland;Hålogaland;Hålogaland;;Hålogaland;;;;;;;;;x
PROV279;Lappland;Lappland;Lappland;;Lappland;;;;;;;;;x
PROV280;Västerbotten;Västerbotten;Västerbotten;;Vestrobothnia;;;;;;;;;x
PROV281;Ångermanland;Ångermanland;Ångermanland;;Angermannia;;;;;;;;;x
PROV282;Jämtland;Jämtland;Jämtland;;Jemtia;;;;;;;;;x
PROV283;Medelpad;Medelpad;Medelpad;;Medelpad;;;;;;;;;x
PROV284;Herjedalen;Herjedalen;Herjedalen;;Herjedalen;;;;;;;;;x
PROV285;Hälsingland;Hälsingland;Hälsingland;;Helsingia;;;;;;;;;x
PROV286;Gästrikland;Gästrikland;Gästrikland;;Gästrikland;;;;;;;;;x
PROV287;Järnbäraland;Järnbäraland;Järnbäraland;;Järnbäraland;;;;;;;;;x
PROV288;Värmland;Värmland;Värmland;;Värmland;;;;;;;;;x
PROV289;Västmanland;Västmanland;Västmanland;;Vestmania;;;;;;;;;x
PROV290;Uppland;Uppland;Uppland;;Uplandia;;;;;;;;;x
PROV291;Åland;Åland;Åland;;Alandia;;;;;;;;;x
PROV292;Södermanland;Södermanland;Södermanland;;Södermanland;;;;;;;;;x
PROV293;Östergötland;Östergötland;Östergötland;;Östergötland;;;;;;;;;x
PROV294;Närke;Närke;Närke;;Närke;;;;;;;;;x
PROV295;Dal;Dal;Dal;;Dal;;;;;;;;;x
PROV296;Viken;Viken;Viken;;Viken;;;;;;;;;x
PROV297;Västergötland;Västergötland;Västergötland;;Westtrogothia;;;;;;;;;x
PROV298;Småland;Småland;Småland;;Småland;;;;;;;;;x
PROV299;Farrah;Farah;Farrah;;Farrah;;;;;;;;;x
PROV300;Öland;Öland;Öland;;Öland;;;;;;;;;x
PROV301;Gotland;Gotland;Gotland;;Gotland;;;;;;;;;x
PROV302;Halland;Halland;Halland;;Halland;;;;;;;;;x
PROV303;Skåne;Scanie;Skåne;;Escania;;;;;;;;;x
PROV304;Rügen;Rügen;Rügen;;Rügen;;;;;;;;;x
PROV305;Bornholm;Bornholm;Bornholm;;Bornholm;;;;;;;;;x
PROV306;Rostock;Rostock;Rostock;;Rostock;;;;;;;;;x
PROV307;Werle;Werle;Werle;;Werle;;;;;;;;;x
PROV308;Wolgast;Wolgast;Wolgast;;Wolgast;;;;;;;;;x
PROV309;Altmark;Altmark;Altmark;;Altmark;;;;;;;;;x
PROV310;Anhalt;Anhalt;Anhalt;;Anhalt;;;;;;;;;x
PROV311;Plauen;Plauen;Plauen;;Plauen;;;;;;;;;x
PROV312;Meissen;Misnie;Meißen;;Meissen;;;;;;;;;x
PROV313;Bamberg;Bamberg;Bamberg;;Bamberg;;;;;;;;;x
PROV314;Nürnberg;Nuremberg;Nürnberg;;Nuremberg;;;;;;;;;x
PROV315;Kempten;Kempten;Kempten;;Kempten;;;;;;;;;x
PROV316;Tirol;Tyrol;Tirol;;Tirol;;;;;;;;;x
PROV317;Trent;Trente;Trent;;Trento;;;;;;;;;x
PROV318;Brescia;Brescia;Brescia;;Brescia;;;;;;;;;x
PROV319;Verona;Vérone;Verona;;Verona;;;;;;;;;x
PROV320;Cremona;Crémone;Cremona;;Cremona;;;;;;;;;x
PROV321;Parma;Parme;Parma;;Parma;;;;;;;;;x
PROV322;Modena;Modène;Modena;;Módena;;;;;;;;;x
PROV323;Lucca;Lucques;Lucca;;Lucca;;;;;;;;;x
PROV324;Corsica;Corse;Korsika;;Corsica;;;;;;;;;x
PROV325;Arborea;Arborea;Arborea;;Arbórea;;;;;;;;;x
PROV326;Cagliari;Cagliari;Cagliari;;Cagliari;;;;;;;;;x
PROV327;Pisa;Pise;Pisa;;Pisa;;;;;;;;;x
PROV328;Firenze;Florence;Florenz;;Florencia;;;;;;;;;x
PROV329;Urbino;Urbino;Urbino;;Urbino;;;;;;;;;x
PROV330;Siena;Sienne;Siena;;Siena;;;;;;;;;x
PROV331;Piombino;Piombino;Piombino;;Piombino;;;;;;;;;x
PROV332;Orbetello;Orbetello;Orbetello;;Orbetello;;;;;;;;;x
PROV333;Rome;Rome;Rom;;Roma;;;;;;;;;x
PROV334;Napoli;Naples;Neapel;;Nápoles;;;;;;;;;x
PROV335;Benevento;Bénévent;Benevento;;Benevento;;;;;;;;;x
PROV336;Salerno;Salerne;Salerno;;Salerno;;;;;;;;;x
PROV337;Catanzaro;Catanzaro;Catanzaro;;Catanzaro;;;;;;;;;x
PROV338;Reggio;Reggio;Reggio;;Reggio;;;;;;;;;x
PROV339;Messina;Messine;Messina;;Mesina;;;;;;;;;x
PROV340;Palermo;Palerme;Palermo;;Palermo;;;;;;;;;x
PROV341;Trapani;Trapani;Trapani;;Trapani;;;;;;;;;x
#PROV342;Agrigento;Agrigento;Agrigento;;Agrigento;;;;;;;;;x
PROV343;Siracusa;Syracuse;Siracusa;;Siracusa;;;;;;;;;x
PROV344;Taranto;Tarente;Tarent;;Tarento;;;;;;;;;x
PROV345;Lecce;Lecce;Lecce;;Lecce;;;;;;;;;x
PROV346;Bari;Bari;Bari;;Bari;;;;;;;;;x
PROV347;Apulia;Apulie;Apulien;;Apulia;;;;;;;;;x
PROV348;Foggia;Foggia;Foggia;;Foggia;;;;;;;;;x
PROV349;Spoleto;Spolète;Spoleto;;Spoleto;;;;;;;;;x
PROV350;Ancona;Ancône;Ancona;;Ancona;;;;;;;;;x
PROV351;Ravenna;Ravenne;Ravenna;;Rávena;;;;;;;;;x
PROV352;Bologna;Bologne;Bologna;;Bolonia;;;;;;;;;x
PROV353;Ferrara;Ferrare;Ferrara;;Ferrara;;;;;;;;;x
PROV354;Mantua;Mantoue;Mantua;;Mantua;;;;;;;;;x
PROV355;Padua;Padoue;Padua;;Padua;;;;;;;;;x
PROV356;Venezia;Venise;Venedig;;Venecia;;;;;;;;;x
PROV357;Treviso;Trévise;Treviso;;Treviso;;;;;;;;;x
PROV358;Aquileia;Aquilée;Aquileia;;Aquilea;;;;;;;;;x
PROV359;Innsbruck;Innsbruck;Innsbruck;;Innsbruck;;;;;;;;;x
PROV360;Oberbayern;Oberbayern;Oberbayern;;Alta Baviera;;;;;;;;;x
PROV361;Niederbayern;Niederbayern;Niederbayern;;Niederbayern;;;;;;;;;x
PROV362;Domazlice;Domazlice;Domazlice;;Domazlice;;;;;;;;;x
PROV363;Litomerice;Litomerice;Litomerice;;Litomerice;;;;;;;;;x
PROV364;Lausitz;Lausitz;Lausitz;;Lausitz;;;;;;;;;x
PROV365;Brandenburg;Brandebourg;Brandenburg;;Brandenburgo;;;;;;;;;x
PROV366;Stettin;Stettin;Stettin;;Stettin;;;;;;;;;x
PROV367;Slupsk;Slupsk;Slupsk;;Slupsk;;;;;;;;;x
PROV368;Danzig;Gdansk;Danzig;;Danzig;;;;;;;;;x
